Pihvi on sitkeä, en saa sitä leikattua.	The steak is tough, I can't cut it.
Mausteet puuttuvat kokonaan.	The spices are completely missing.
Tämä on liian tulista, en pysty syömään sitä.	This is too spicy, I am unable to eat it.
Hampurilaispihvi on kuiva ja murenee.	The hamburger patty is dry and crumbly.
Salaatinlehdet ovat ruskeita reunoista.	The lettuce leaves are brown at the edges.
Tämä ei ole kypsennetty kunnolla.	This has not been cooked properly.
En halua korvaavaa annosta, haluan vain, että tämä poistetaan laskusta.	I don't want a replacement dish, I just want this removed from the bill.
Miten keittiössänne voi tapahtua tällainen virhe?	How can a mistake like this happen in your kitchen?
Tämä on pettymys, olimme kuulleet hyvää tästä paikasta.	This is a disappointment, we had heard good things about this place.
Lasagne on kuivaa ja palanut reunoilta.	The lasagna is dry and burnt on the edges.
Riisi on paakkuista ja kovaa.	The rice is lumpy and hard.
Annos näyttää siltä, että se on vain heitetty lautaselle.	The dish looks like it was just thrown on the plate.
Tämä ei ole syötävää.	This is not edible.
Olen pahoillani, mutta tämä on todella ala-arvoista.	I'm sorry, but this is really substandard.
Kalani on täynnä ruotoja.	My fish is full of bones.
En usko, että tämä on sitä, mitä ruokalistalla luvattiin.	I don't think this is what was promised on the menu.
Tämä maistuu teolliselta.	This tastes industrial.
Voiko kokki maistaa tätä itse?	Could the chef taste this themselves?
Olen erittäin pettynyt tähän ruokaan.	I am extremely disappointed with this food.
Tämä ei ole tuoretta pastaa.	This is not fresh pasta.
Vihannekset ovat selvästi pakasteesta.	The vegetables are clearly from the freezer.
Tämä ei ole lähelläkään sitä, mitä tilasin.	This isn't even close to what I ordered.
Ette voi olettaa minun maksavan tästä.	You can't expect me to pay for this.
Olen sanaton, miten huonoa tämä on.	I'm speechless at how bad this is.
Tämä on ensimmäinen kerta, kun olen joutunut lähettämään ruokaa takaisin.	This is the first time I've ever had to send food back.
Miten tämä pääsi edes keittiöstä ulos?	How did this even get out of the kitchen?
Tämä on suorastaan loukkaus.	This is frankly an insult.
Maku on tunkkainen.	The taste is musty.
Liha on rasvaista ja huonolaatuista.	The meat is fatty and of poor quality.
Tämä ei ole kypsynyt tarpeeksi kauan.	This has not been cooked for long enough.
Tämä on palanut pinnalta ja raaka sisältä.	This is burnt on the outside and raw on the inside.
Onko teillä uusi kokki?	Do you have a new chef?
Tämän piti olla päivän erikoinen, mutta se on kamala.	This was supposed to be the special of the day, but it's terrible.
Tämä ei ole lainkaan raikas.	This is not fresh at all.
Haluaisin vain maksaa juomat ja lähteä.	I would just like to pay for the drinks and leave.
Tämä kokemus on pilannut ruokahaluni.	This experience has ruined my appetite.
En tule tänne enää koskaan syömään.	I will never eat here again.
Tämä ei ole syömäkelpoista ihmisravinnoksi.	This is not fit for human consumption.
Pahoittelen, mutta minun on oltava rehellinen tästä.	I'm sorry, but I have to be honest about this.
Olen todella pettynyt palvelun ja ruoan laatuun.	I am really disappointed in the quality of the service and the food.
