Onko minibaari ilmainen?	Is the minibar free of charge?
Löytyykö huoneesta tallelokeroa?	Is there a safe in the room?
Voitteko tilata minulle taksin huomisaamuksi?	Can you order a taxi for me for tomorrow morning?
Kiitos paljon avustanne.	Thank you very much for your help.
Onko huone valmis?	Is the room ready?
Saavuimme hieman etuajassa, onko mahdollista kirjautua jo sisään?	We arrived a bit early, is it possible to check in already?
Varaukseni pitäisi olla kahdelle aikuiselle ja yhdelle lapselle.	My reservation should be for two adults and one child.
Tarvitsemme lisävuoteen huoneeseen.	We need an extra bed in the room.
Onko lemmikkieläimet sallittu hotellissanne?	Are pets allowed in your hotel?
Olemme täällä häämatkalla.	We are here on our honeymoon.
Saisimmeko huoneen kauempana hissistä?	Could we get a room further away from the elevator?
Mikä on hotellin osoite?	What is the hotel's address?
Onko huoneessa ilmastointia?	Is there air conditioning in the room?
Voiko ilmastointia säätää?	Can the air conditioning be adjusted?
Meillä ei ole varausta, onko teillä vapaita huoneita?	We don't have a reservation, do you have any vacant rooms?
Haluaisimme yhden hengen huoneen.	We would like a single room.
Kuinka moneksi yöksi aiotte jäädä?	For how many nights are you planning to stay?
Jäämme vain yhdeksi yöksi.	We are only staying for one night.
Voinko nähdä huoneen ensin?	Can I see the room first?
Mitä huone maksaa yöltä?	How much does the room cost per night?
Tämä on liian kallis meille.	This is too expensive for us.
Onko teillä mitään edullisempaa?	Do you have anything cheaper?
Otamme sen.	We'll take it.
Täytä tämä rekisteröintikortti, olkaa hyvä.	Please fill out this registration card.
Tarvitsen henkilöllisyystodistuksenne.	I need your ID.
Allekirjoitus tähän, kiitos.	Signature here, please.
Tässä on huoneenne avain.	Here is your room key.
Huoneenne on kolmannessa kerroksessa.	Your room is on the third floor.
Hissi on tuolla oikealla.	The elevator is over there on the right.
Toivottavasti viihdytte meillä.	We hope you enjoy your stay with us.
Jos tarvitsette jotain, soittakaa vain vastaanottoon.	If you need anything, just call the reception.
Vastaanotto on auki ympäri vuorokauden.	The reception is open 24/7.
Onko teillä kaupungin karttaa?	Do you have a city map?
Miten pääsen huoneeseeni?	How do I get to my room?
Anteeksi, unohdin huoneeni numeron.	Excuse me, I forgot my room number.
Avainkorttini ei toimi.	My key card isn't working.
Voitteko aktivoida sen uudelleen?	Can you reactivate it?
Olemme pahoillamme, mutta huoneenne ei ole vielä siivottu.	We are sorry, but your room has not been cleaned yet.
Voitte odottaa hetken aulabaarissa.	You can wait for a moment in the lobby bar.
Tarjoamme teille juomat odottaessanne.	We'll offer you drinks while you wait.
Nyt huoneenne on valmis.	Now your room is ready.
Pahoittelut viivästyksestä.	Apologies for the delay.
Onko huoneessa kylpyamme vai suihku?	Does the room have a bathtub or a shower?
Toivoisin huonetta, jossa on kylpyamme.	I would prefer a room with a bathtub.
Onko tämä savuton hotelli?	Is this a non-smoking hotel?
Haluaisin varata pöydän ravintolastanne illaksi.	I would like to book a table at your restaurant for tonight.
Onko mahdollista saada aamiainen huoneeseen?	Is it possible to have breakfast in the room?
Mistä löydän jäitä?	Where can I find ice?
Onko hotellissa uima-allas?	Does the hotel have a swimming pool?
Mihin aikaan uima-allas on auki?	What time is the pool open?
Tarvitsen silitysraudan ja -laudan.	I need an iron and an ironing board.
Voitteko lähettää ne huoneeseeni?	Can you send them to my room?
Onko hotellissa pesulapalvelua?	Does the hotel have a laundry service?
Haluan jättää arvotavarat tallelokeroon.	I want to leave my valuables in the safe deposit box.
Mikä on päivän valuuttakurssi?	What is today's currency exchange rate?
Voiko täällä vaihtaa rahaa?	Can I exchange money here?
Kuinka kaukana keskusta on?	How far is the city center?
Pääseekö sinne kävellen?	Can you get there on foot?
Mikä on helpoin tapa päästä lentokentälle?	What is the easiest way to get to the airport?
Voisitteko näyttää kartalta, missä olemme?	Could you show me on the map where we are?
Kiitos ystävällisestä palvelusta.	Thank you for the friendly service.
Toivon, että kaikki on kunnossa varaukseni kanssa.	I hope everything is in order with my reservation.
