Tarvitsen apua tämän tuotteen löytämisessä.	I need help finding this product.
Mistä löydän tikkaat?	Where can I find ladders?
Etsin rullamittaa.	I'm looking for a tape measure.
Myyttekö sementtiä?	Do you sell cement?
Minkälaista pohjamaalia suosittelisitte?	What kind of primer would you recommend?
Tarvitsen uuden postilaatikon.	I need a new mailbox.
Onko teillä tästä näytettä?	Do you have a sample of this?
Missä on maalaustarvikkeiden osasto?	Where is the painting supplies department?
Etsin pultteja ja muttereita.	I'm looking for bolts and nuts.
Myyttekö hiomakoneita?	Do you sell sanders?
Tarvitsen apua tämän kantamisessa autooni.	I need help carrying this to my car.
Mistä löydän kaapelit?	Where can I find cables?
Etsin puukkoa.	I'm looking for a knife.
Onko teillä tätä eri materiaalista?	Do you have this in a different material?
Mistä löydän käsineet?	Where can I find gloves?
Tarvitsen uuden hanan keittiöön.	I need a new faucet for the kitchen.
Myyttekö eristeitä?	Do you sell insulation?
Etsin laattoja.	I'm looking for tiles.
Voitteko kertoa minulle lisää tästä tuotteesta?	Can you tell me more about this product?
Mistä löydän työkalupakin?	Where can I find a toolbox?
Tarvitsen apua oikean ruuvimeisselin valinnassa.	I need help choosing the right screwdriver.
Onko tämä maali myrkytön?	Is this paint non-toxic?
Etsin hyllynkannattimia.	I'm looking for shelf brackets.
Missä on puutarhaosasto?	Where is the garden department?
Myyttekö rautasahoja?	Do you sell hacksaws?
Tarvitsen apua tämän tuotteen käytössä.	I need help using this product.
Etsin naulapyssyä.	I'm looking for a nail gun.
Onko teillä tätä eri merkkiä?	Do you have this in a different brand?
Mistä löydän suojapeitteitä?	Where can I find protective covers?
Tarvitsen silikonia.	I need silicone.
Myyttekö ketjuja?	Do you sell chains?
Etsin moskaa.	I'm looking for a sledgehammer.
Voinko lainata mittanauhaa hetkeksi?	Could I borrow a tape measure for a moment?
Anteeksi, missä on neuvonta?	Excuse me, where is the information desk?
Myydäänkö näitä erikseen?	Are these sold separately?
Etsin poravasaraa.	I'm looking for a hammer drill.
Onko teillä palovaroittimia?	Do you have smoke detectors?
Mikä näistä on kestävin?	Which of these is the most durable?
Tarvitsen puupaloja askarteluun.	I need small wood pieces for crafting.
Löytyisikö teiltä puuliimaa?	Would you happen to have wood glue?
