Olenko kaukana vanhastakaupungista?	Am I far from the old town?
Mikä on helpoin tapa päästä lentokentälle?	What is the easiest way to get to the airport?
Se on tuon korkean rakennuksen takana.	It's behind that tall building.
Näettekö tuon kirkontornin? Menkää sitä kohti.	Do you see that church steeple? Go towards it.
Seuraa vain tätä katua.	Just follow this street.
Et voi olla huomaamatta sitä.	You can't miss it.
Se on vastapäätä postia.	It's opposite the post office.
Kävele ohi kirjaston.	Walk past the library.
Se on kolmas rakennus oikealla.	It's the third building on the right.
Anteeksi, tiedättekö mikä katu tämä on?	Excuse me, do you know what street this is?
Yritän löytää paikalliset markkinat.	I'm trying to find the local market.
Onko tämä turvallinen alue kävellä yöllä?	Is this a safe area to walk in at night?
Missä voin ostaa bussilipun?	Where can I buy a bus ticket?
Tämä on hämmentävää.	This is confusing.
Luulen, että olen kiertänyt ympyrää.	I think I've been walking in circles.
Voitko osoittaa sen suunnan?	Can you point in that direction?
Onko maamerkkejä, joita minun pitäisi seurata?	Are there any landmarks I should look for?
Jatka kunnes saavut isoon risteykseen.	Continue until you reach a big intersection.
Tarvitsen apteekin, se on hätätapaus.	I need a pharmacy, it's an emergency.
Onko täällä lähellä leikkipuistoa?	Is there a playground near here?
Etsin tätä tiettyä kauppaa.	I'm looking for this specific shop.
Se sijaitsee pääkadun varrella.	It is located on the main street.
Olet melkein perillä.	You are almost there.
Käänny takaisin, menit ohi.	Turn back, you went past it.
Pääseekö tuonne sillalle?	Is that bridge accessible?
Missä on lähin sisäänkäynti?	Where is the nearest entrance?
Anteeksi, häiritsenkö?	Excuse me, am I interrupting?
Yritän suunnistaa tällä kartalla.	I'm trying to navigate with this map.
Akustani on loppumassa virta, voitko neuvoa nopeasti?	My battery is running out, can you give me quick directions?
Onko tämä nopein reitti?	Is this the fastest route?
Onko olemassa oikotietä?	Is there a shortcut?
Se on hieman syrjässä.	It's a bit out of the way.
Seuraa vain ihmisjoukkoa.	Just follow the crowd.
Se on kaupungintalon ja pankin välissä.	It's between the city hall and the bank.
Mene portaat alas.	Go down the stairs.
Kiipeä portaat ylös.	Go up the stairs.
Reitti on merkitty kyltein.	The route is marked with signs.
Etsin paikkaa, jossa voisin syödä lounasta.	I'm looking for a place to have lunch.
Onko tämä joki nimeltään [joen nimi]?	Is this river called [river's name]?
Anteeksi, en löydä etsimääni.	I'm sorry, I can't find what I'm looking for.
Se on vain muutaman minuutin kävelymatkan päässä.	It's only a few minutes' walk from here.
Olet menossa oikeaan suuntaan.	You are heading in the right direction.
Se on toisella puolella aukiota.	It's on the other side of the square.
Mene suoraan tämän kadun päähän.	Go straight to the end of this street.
Käänny seuraavasta mahdollisesta vasemmalle.	Take the next possible left.
Lähin metroasema on siellä.	The nearest metro station is over there.
Voit ottaa minkä tahansa bussin tältä pysäkiltä.	You can take any bus from this stop.
Sinun täytyy vaihtaa bussia kerran.	You have to change buses once.
Kiitos kärsivällisyydestänne.	Thank you for your patience.
Hyvää päivänjatkoa!	Have a nice day!
En olisi löytänyt sitä ilman teitä.	I wouldn't have found it without you.
Oletko varma, että se on tällä suunnalla?	Are you sure it's in this direction?
Anteeksi, olen turisti enkä tunne kaupunkia.	Sorry, I am a tourist and I don't know the city.
Tarvitsen lääkärin. Missä on lähin sairaala?	I need a doctor. Where is the nearest hospital?
Se on suoraan edessäsi.	It's directly in front of you.
Jatka tätä tietä pitkin noin kilometrin.	Continue along this road for about a kilometer.
