Otan keskikokoiset popparit ja ison veden.	I'll have a medium popcorn and a large water.
Jaetaanko popparit?	Shall we share the popcorn?
Minulle riittää pelkkä vesi.	Just water is enough for me.
Voitaisiinko syödä jotain ennen leffaa?	Could we eat something before the movie?
Ehditään hyvin, jos mennään heti.	We have plenty of time if we go now.
Elokuvan jälkeen voisin lähteä suoraan kotiin.	After the movie, I could go straight home.
Mitä pidit elokuvasta?	What did you think of the movie?
Se oli mielestäni hieman pitkäveteinen.	I thought it was a bit tedious.
Juoni oli todella yllättävä.	The plot was really surprising.
Näyttelijäsuoritukset olivat upeita.	The acting performances were amazing.
Se oli parempi kuin odotin.	It was better than I expected.
Loppu jäi vähän auki.	The ending was left a bit open.
Tuleekohan sille jatko-osa?	I wonder if there will be a sequel.
Tämä on paras elokuva, jonka olen nähnyt tänä vuonna.	This is the best movie I've seen this year.
Suosittelisin sitä ehdottomasti.	I would definitely recommend it.
Mennäänkö pian uudestaan leffaan?	Shall we go to the movies again soon?
Ilman muuta, tämä oli hauskaa.	Absolutely, this was fun.
Voit valita elokuvan ensi kerralla.	You can choose the movie next time.
Ovatko paikat numeroituja?	Are the seats numbered?
Meidän paikkamme ovat rivillä 10, paikat 11 ja 12.	Our seats are in row 10, seats 11 and 12.
Anteeksi, olette tainneet istua meidän paikoillemme.	Excuse me, I think you might be sitting in our seats.
Varausvahvistus on sähköpostissani.	The booking confirmation is in my email.
Leffa alkaa mainoksilla.	The movie starts with commercials.
Älä myöhästy.	Don't be late.
Puhelimet täytyy laittaa äänettömälle.	Phones must be put on silent.
Nautitaan esityksestä!	Let's enjoy the show!
Kuiskataan sitten, jos on pakko.	Let's whisper then, if we have to.
Älä kerro juonipaljastuksia!	Don't give any spoilers!
Olen odottanut tätä elokuvaa kuukausia.	I've been waiting for this movie for months.
Se perustuu suosittuun kirjaan.	It is based on a popular book.
Oletko lukenut kirjan?	Have you read the book?
Kirja oli parempi.	The book was better.
Elokuva teki oikeutta kirjalle.	The movie did justice to the book.
Musiikki oli todella vaikuttavaa.	The music was very impressive.
Visuaalisesti se oli upea.	Visually, it was stunning.
Jäikö sinulle karkkia jäljelle?	Do you have any candy left?
Voin ostaa omat naposteltavat.	I can buy my own snacks.
Onko siellä paljon jonoa?	Is there a long queue?
Meidän pitäisi ehkä lähteä nyt, jotta ehdimme.	Maybe we should leave now so we make it in time.
Se on draama, mutta siinä on myös komediallisia elementtejä.	It's a drama, but it also has comedic elements.
En ole varma, haluanko nähdä sen.	I'm not sure if I want to see it.
Katsotaan sen sijaan vaikka joku dokumentti.	Let's watch a documentary instead.
Ohjelmistossa on mielenkiintoinen luontodokumentti.	There's an interesting nature documentary on the program.
Elokuva alkaa tasan kello yhdeksän.	The movie starts at exactly nine o'clock.
Vielä on viisi minuuttia aikaa.	There are still five minutes left.
Löydätkö paikkojamme pimeässä?	Can you find our seats in the dark?
Käytän puhelimen taskulamppua.	I'll use my phone's flashlight.
Ole hiljaa, nyt se alkaa.	Be quiet, it's starting now.
Tämä oli hyvä valinta.	This was a good choice.
En malta odottaa, että näen sen.	I can't wait to see it.
Tarkistetaan, onko lippuja vielä jäljellä.	Let's check if there are any tickets left.
Se on melkein loppuunmyyty, enää muutama paikka vapaana.	It's almost sold out, only a few seats left.
Nopeasti, ostetaan ne!	Quick, let's buy them!
Sain liput! Nähdään siellä.	I got the tickets! See you there.
Mahtavaa, kiitos!	Awesome, thanks!
