Tämä auttaa stressiin.	This helps with stress.
Jooga parantaa notkeutta.	Yoga improves flexibility.
On tärkeää kuunnella omaa kehoaan.	It is important to listen to your own body.
Älä vertaa itseäsi muihin.	Do not compare yourself to others.
Jokaisen keho on erilainen.	Every body is different.
Hengitys on tärkein osa harjoitusta.	The breath is the most important part of the practice.
Löydä oma rytmisi.	Find your own rhythm.
Keskity tähän hetkeen.	Focus on this moment.
Anna ajatusten tulla ja mennä.	Let your thoughts come and go.
Olen kiitollinen tästä hetkestä.	I am grateful for this moment.
Puuasento on suosikkini.	The tree pose is my favorite.
En pääse tänään lapsen asentoon asti.	I can't get into child's pose today.
Lonkanavaajat ovat minulle vaikeita.	Hip openers are difficult for me.
Voitko näyttää vaihtoehtoisen asennon?	Can you show me an alternative pose?
Tämä tunti oli juuri sitä, mitä tarvitsin.	This class was exactly what I needed.
Nähdään ensi viikolla!	See you next week!
Pitäisikö minun varata tunnit etukäteen?	Should I book the classes in advance?
Onko teillä sarjakortteja?	Do you have multi-session cards?
Kertamaksu on kaksikymmentä euroa.	A single class costs twenty euros.
Opiskelijat saavat alennusta.	Students get a discount.
Tuo ystäväsi mukaan seuraavalla kerralla.	Bring your friend with you next time.
Järjestämme viikonloppuna joogaretriitin.	We are organizing a yoga retreat on the weekend.
Haluaisin osallistua meditaatiokurssille.	I would like to participate in a meditation course.
Mistä löydän bolsterit ja viltit?	Where can I find the bolsters and blankets?
Käytä vilttiä pysyäksesi lämpimänä savasanassa.	Use a blanket to stay warm during savasana.
Mieli ja keho ovat yhtä.	The mind and body are one.
Jooga on matka itseen.	Yoga is a journey to the self.
Hymyile itsellesi.	Smile to yourself.
Rentouta kasvosi.	Relax your face.
Päästä irti leukajännityksestä.	Release the tension in your jaw.
Olet juuri siellä missä sinun kuuluukin olla.	You are exactly where you are supposed to be.
Tilaa on kaikille.	There is space for everyone.
Tervetuloa tunnille.	Welcome to the class.
