Laitoin salaatinkastikkeen erilliseen pieneen purkkiin.	I put the salad dressing in a separate small container.
Onko meillä mitään gluteenitonta leipää?	Do we have any gluten-free bread?
Pakkaan mukaan myös muutaman keksin.	I'm also packing a few cookies.
Nämä eväät on tarkoitettu syötäväksi ulkona.	This lunch is meant to be eaten outdoors.
Voitko ojentaa minulle tuon leipäpussin?	Can you pass me that bag of bread?
Laitan juuston ja kinkun erikseen, jotta leipä ei vety.	I'll pack the cheese and ham separately so the bread doesn't get soggy.
Täytän vesipulloni.	I'm filling my water bottle.
Tarvitsen isomman rasian tälle salaatille.	I need a bigger container for this salad.
Mitä juotavaa haluaisit piknikille?	What would you like to drink for the picnic?
Otan mukaan vähän viinirypäleitä.	I'll bring some grapes along.
Tarkista, että kaikkien eväsrasiat ovat kunnolla kiinni.	Check that everyone's lunchboxes are closed properly.
Pakkaan itselleni kevyen lounaan.	I'm packing a light lunch for myself.
Laitoin sinulle pienen yllätyksen eväiden joukkoon.	I put a small surprise for you with your lunch.
Nämä sämpylät ovat täydellisiä retkievääksi.	These bread rolls are perfect for a picnic.
Pitäisikö meidän tehdä pastaa ja ottaa sitä mukaan?	Should we make some pasta and take it with us?
Missä meidän piknik-korimme on?	Where is our picnic basket?
Pakkaan mukaan paperisia lautasia ja mukeja.	I'm packing paper plates and cups.
Tämä ruoka ei vaadi lämmittämistä.	This food doesn't require heating.
Otan mieluummin teetä kuin kahvia.	I'd rather take tea than coffee.
Laitoin mukaan myös palan suklaata.	I also included a piece of chocolate.
Nämä riisikakut ovat hyvä välipala.	These rice cakes are a good snack.
Onko sinulla nälkä? Pakkasin paljon ruokaa.	Are you hungry? I packed a lot of food.
Nämä eväät auttavat jaksamaan koko päivän.	This lunch will help you keep going all day.
Valmistelen huomisen lounaan jo tänään.	I'm already preparing tomorrow's lunch today.
Laitoin hedelmäsalaattia jälkiruoaksi.	I packed a fruit salad for dessert.
Varmista, että termospullon korkki on tiukasti kiinni.	Make sure the thermos lid is on tight.
Pakkasin sinulle samanlaisen lounaan kuin itselleni.	I packed you the same lunch as I packed for myself.
Otan mukaan muutaman näkkileivän.	I'll bring a few crispbreads.
Tämä eväspatukka antaa nopeasti energiaa.	This snack bar gives a quick energy boost.
Onko meillä mehua, jota voisimme ottaa mukaan?	Do we have any juice we could take?
Laitoin aterimet pieneen pussiin.	I put the cutlery in a small bag.
Tämän päivän lounas on kanasalaatti.	Today's lunch is a chicken salad.
Pakkaaminen on helpompaa, kun suunnittelee etukäteen.	Packing is easier when you plan ahead.
Laitoin eväsrasiasi jääkaappiin.	I put your lunchbox in the fridge.
Syön lounaani yleensä työpöytäni ääressä.	I usually eat my lunch at my desk.
Piknikille on kiva pakata monenlaista pientä syötävää.	It's nice to pack a variety of small things to eat for a picnic.
Voitko täyttää tämän pullon vedellä?	Can you fill this bottle with water?
Pakkasin mukaan myös kosteuspyyhkeitä.	I also packed some wet wipes.
Tämä patonki on täytetty kasviksilla ja hummuksella.	This baguette is filled with vegetables and hummus.
Muistin pakata sinulle lusikan jogurttia varten.	I remembered to pack a spoon for your yogurt.
Onko tämä laukku tarpeeksi iso kaikille eväille?	Is this bag big enough for all the food?
Teen huomiseksi töihin ison erän pastasalaattia.	I'm making a big batch of pasta salad for work tomorrow.
Pakkasin mukaan kuivattuja hedelmiä.	I packed some dried fruit.
Pitäisikö meidän pysähtyä ostamaan juotavaa?	Should we stop to buy something to drink?
Unohdin pakata itselleni lounaan.	I forgot to pack myself a lunch.
Laitoin sinulle pari lihapullaa leivän väliin.	I put a couple of meatballs in your sandwich.
Nämä eväät säilyvät hyvin huoneenlämmössä.	This food keeps well at room temperature.
Pakkaan aina jotain proteiinipitoista.	I always pack something rich in protein.
Toivottavasti pidät lounaasta, jonka pakkasin.	I hope you like the lunch I packed.
Tämä kylmälaukku pitää juomat viileinä.	This cooler bag will keep the drinks cool.
Otan mukaan yhden pullan kahvin kanssa.	I'll take a cinnamon roll with my coffee.
Mitä eväitä lapset haluaisivat huomenna retkelle?	What snacks would the children like for their trip tomorrow?
Valmistin meille herkulliset eväsleivät.	I prepared delicious sandwiches for us.
Pakkaan meille molemmille samanlaiset eväät.	I'm packing the same lunch for both of us.
Muista, että piknikillä ei ole jääkaappia.	Remember that there's no refrigerator at the picnic.
Laitoin sinulle välipalaksi pähkinäsekoitusta.	I packed you some mixed nuts for a snack.
Tämä ruoka on parasta tuoreena.	This food is best when fresh.
Pakkasin mukaan myös roskapussin.	I also packed a garbage bag.
Tarvitsemme enemmän ruokaa, jos aiomme olla poissa koko päivän.	We'll need more food if we're going to be out all day.
Tein voileipäkakun piknikkiä varten.	I made a sandwich cake for the picnic.
Voitko laittaa nämä eväsrasiat reppuun?	Can you put these lunchboxes in the backpack?
Pakkaan mukaan teetä ja hunajaa.	I'm packing tea and honey.
Tämä hedelmä on jo valmiiksi viipaloitu.	This fruit is already sliced.
Laitan mukaan pienen suolarasian.	I'll include a small salt shaker.
Pakkasin lounaan, joka on sekä terveellinen että täyttävä.	I packed a lunch that is both healthy and filling.
Nämä säilyvät paremmin, kun ne kääritään folioon.	These will keep better when wrapped in foil.
Laitoin sinulle mukaan palan kurkkua.	I packed a piece of cucumber for you.
Mihin aikaan pidämme lounastauon?	What time are we having our lunch break?
Nämä eväät on helppo syödä ilman aterimia.	This lunch is easy to eat without cutlery.
Pakkasin mukaan myös paperia käsien pyyhkimistä varten.	I also packed some paper for wiping hands.
Onko kaikilla omat juomapullot?	Does everyone have their own water bottle?
Valmistin hummusta ja pitaleipää evääksi.	I prepared hummus and pita bread for lunch.
Tarkistin, että meillä on kaikki tarvittava piknikille.	I checked that we have everything we need for the picnic.
Pakkasin mukaan myös pienen pullon oliiviöljyä salaattia varten.	I also packed a small bottle of olive oil for the salad.
