Voimme kävellä keskustassa ja katsella nähtävyyksiä.	We can walk in the city center and see the sights.
Tarkistetaan reitti vielä kerran kartasta.	Let's check the route one more time on the map.
Lupaan hoitaa tiskit, jos sinä teet ruoan.	I promise to do the dishes if you cook.
Tämä spontaani reissu oli loistava idea.	This spontaneous trip was a brilliant idea.
Mitä herkkuja ostamme mökille?	What treats should we buy for the cottage?
Voimme kalastaa, jos se on sallittua.	We can go fishing if it's allowed.
Onko lähellä mitään hyvää kahvilaa?	Is there a good café nearby?
Tulen hakemaan sinut autolla.	I will pick you up by car.
Matka kestää noin kolme tuntia.	The journey takes about three hours.
Pysähdytäänkö huoltoasemalle kahville?	Should we stop at a gas station for coffee?
Toivon, että emme unohda mitään tärkeää.	I hope we don't forget anything important.
Illalla voisi saunoa ja uida.	In the evening, we could have a sauna and swim.
Käydäänkö ruokakaupassa ennen kuin ajamme mökille?	Shall we go to the grocery store before we drive to the cottage?
Tämä viikonloppu tulee tarpeeseen.	This weekend is much needed.
Ladataan soittolista automatkaa varten.	Let's download a playlist for the car ride.
Onko hotellissa kuntosalia?	Does the hotel have a gym?
Voimme kysyä suosituksia paikallisilta.	We can ask for recommendations from the locals.
Nähdäänkö aamulla rautatieasemalla?	Shall we meet at the train station in the morning?
Varmistetaan, että meillä on kaikki matkaliput.	Let's make sure we have all the travel tickets.
Mietitään, mitä syömme aamiaiseksi.	Let's think about what to have for breakfast.
On parempi varata pöytä ravintolasta etukäteen.	It's better to book a table at the restaurant in advance.
Mitä jos eksymme?	What if we get lost?
Minulla on GPS puhelimessani.	I have GPS on my phone.
Tämä on seikkailu!	This is an adventure!
Otetaan rennosti ja nautitaan.	Let's take it easy and enjoy.
Onko sinulla käsidesiä mukana?	Do you have hand sanitizer with you?
Voimme tehdä pitkän kävelylenkin rannalla.	We can take a long walk on the beach.
Mitä matkamusiiikkia kuunnellaan?	What travel music should we listen to?
Tankataan auto ennen lähtöä.	Let's fuel up the car before leaving.
Tarkista rengaspaineet samalla.	Check the tire pressures at the same time.
Onko sulla tilaa minun laukulleni?	Do you have space for my bag?
Pakkaan kevyesti, vain välttämättömimmät.	I'll pack light, just the essentials.
Tämä maisema on henkeäsalpaava.	This scenery is breathtaking.
Otetaan paljon valokuvia.	Let's take a lot of pictures.
Voimme lähettää postikortin perheillemme.	We can send a postcard to our families.
Onko tämä all inclusive -matka?	Is this an all-inclusive trip?
Ei, meidän pitää huolehtia ruoista itse.	No, we have to take care of the meals ourselves.
Onko siellä hyttysiä tähän aikaan vuodesta?	Are there mosquitoes at this time of year?
Otan hyttyskarkotetta mukaan varmuuden vuoksi.	I'll bring mosquito repellent just in case.
Onko tämä paikka tunnettu jostain erityisestä?	Is this place known for anything special?
Voimme kokeilla paikallisia erikoisuuksia.	We can try the local specialties.
Odotan jo sitä, että pääsen pois kaupungin hälinästä.	I'm already looking forward to getting away from the hustle and bustle of the city.
Nähdäänkö huomenna lähtövalmiina?	See you tomorrow ready to go?
Kyllä, olen valmis lähtöön!	Yes, I'm ready to go!
