Syötä sähköpostiosoitteesi uudelleen.	Please re-enter your email address.
Hinta on noussut.	The price has increased.
Hinta on laskenut.	The price has decreased.
Varaa nyt, maksa myöhemmin.	Book now, pay later.
Hintahälytys tälle reitille.	Price alert for this route.
Salli evästeet.	Allow cookies.
Tämä sivusto käyttää evästeitä parantaakseen käyttökokemustasi.	This site uses cookies to improve your user experience.
Valuutan vaihto.	Currency exchange.
Hinnat ovat euroissa (€).	Prices are in Euros (€).
Valitse matkustusluokka.	Select travel class.
Premium Economy.	Premium Economy.
Ensimmäinen luokka.	First Class.
Lisää tämä lento toivelistalle.	Add this flight to your wishlist.
Lennon tiedot eivät ole saatavilla.	Flight information is not available.
Yritä uudelleen myöhemmin.	Please try again later.
Istumapaikkakartta.	Seat map.
Paikat varaat maksun jälkeen.	You can reserve seats after payment.
Automaattinen lähtöselvitys.	Automatic check-in.
Lisää bonuskorttisi numero.	Add your frequent flyer number.
Kerää pisteitä tästä lennosta.	Collect points from this flight.
Käytä alennuskoodi.	Use a discount code.
Koodi on virheellinen.	The code is invalid.
Lento on täynnä.	The flight is full.
Valitettavasti tälle päivälle ei ole enää lentoja.	Unfortunately, there are no more flights for this day.
