Minusta on hienoa, että he uskaltavat kokeilla uutta.	I think it's great that they dare to try new things.
Tämä on heidän tunnetuin kappaleensa.	This is their most famous song.
He soittavat sen aina keikan lopuksi.	They always play it at the end of the gig.
Koko yleisö laulaa mukana.	The whole audience sings along.
Se on mahtava hetki.	It's an amazing moment.
Minulla on heidän nimmarinsa kitarassani.	I have their autograph on my guitar.
Tapasin heidät kerran backstagella.	I met them once backstage.
He olivat todella mukavia ja maanläheisiä.	They were really nice and down-to-earth.
Se oli unelmieni täyttymys.	It was a dream come true.
Tämä bändi on inspiroinut minua aloittamaan soittamisen.	This band inspired me to start playing an instrument.
Heidän musiikkinsa on auttanut minua läpi vaikeiden aikojen.	Their music has helped me through tough times.
Heidän musiikissaan on jotain todella lohdullista.	There is something truly comforting in their music.
Se on kuin terapiaa minulle.	It's like therapy for me.
En voisi kuvitella elämääni ilman tätä bändiä.	I couldn't imagine my life without this band.
He ovat ehdottomasti suosikkibändini.	They are definitely my favorite band.
Heidän musiikkinsa on ajatonta.	Their music is timeless.
Tämä yhtye ansaitsee kaiken saamansa menestyksen.	This band deserves all the success they've gotten.
Heidän musiikkinsa puhuttelee minua syvästi.	Their music speaks to me on a deep level.
Löydän aina uusia yksityiskohtia heidän kappaleistaan.	I always find new details in their songs.
He ovat musiikillisia neroja.	They are musical geniuses.
Toivon, että he jatkavat musiikin tekemistä vielä pitkään.	I hope they continue making music for a long time to come.
