Kirjaudu sisään kirjastokortin numerolla.	Log in with your library card number.
Salasanasi on syntymäaikasi neljä ensimmäistä numeroa.	Your password is the first four digits of your date of birth.
Näyttää siltä, että sinulla on maksuja rästissä.	It looks like you have outstanding fees.
Sinun täytyy maksaa sakot ennen kuin voit lainata lisää.	You have to pay the fines before you can borrow more.
Lainahistoriani näyttää mielenkiintoiselta.	My borrowing history looks interesting.
Löysin tämän kirjan poistohyllystä.	I found this book on the clearance shelf.
Voinko ostaa tämän poistetun kirjan?	Can I buy this discarded book?
Kirjamyyjäiset ovat ensi viikolla.	The book sale is next week.
Onko teillä kopiointikonetta?	Do you have a photocopier?
Kopiointi on maksullista.	Photocopying costs money.
Tarvitsen kopiointikortin.	I need a copy card.
Missä vessat sijaitsevat?	Where are the restrooms located?
Kiitos paljon avustasi.	Thank you very much for your help.
Näytä kirjastokorttisi lainaustiskillä.	Show your library card at the circulation desk.
Laina-aika on neljä viikkoa.	The loan period is four weeks.
Voit uusia lainan viisi kertaa.	You can renew the loan five times.
Jos kirjaan on varaus, sitä ei voi uusia.	If the book is reserved, it cannot be renewed.
Eräpäivä on merkitty tähän kuittiin.	The due date is marked on this receipt.
Palauta kirjat palautusluukkuun, kun kirjasto on suljettu.	Return the books to the book drop when the library is closed.
Etsin runokirjoja.	I'm looking for poetry books.
Onko teillä nuotteja?	Do you have sheet music?
Haluaisin lainata tämän kielikurssin.	I would like to borrow this language course.
Kirjasto järjestää kirjailijavierailun.	The library is organizing an author visit.
Onko sisäänpääsy vapaa?	Is the admission free?
Mistä löydän elämäkerrat?	Where can I find the biographies?
Tämä teos on osa sarjaa.	This work is part of a series.
Onko teillä sarjan ensimmäistä osaa?	Do you have the first part of the series?
Tämä kirja näyttää mielenkiintoiselta.	This book looks interesting.
Luen takakannen tekstin.	I'll read the back cover text.
Tahtoisin istua ja lukea hetken.	I would like to sit and read for a while.
Anteeksi, voisitko auttaa minua löytämään kirjan?	Excuse me, could you help me find a book?
Kirja on luokiteltu tänne.	The book is classified here.
Kiitos, löysin sen!	Thanks, I found it!
Aion lainata kasan kirjoja lomalle.	I'm going to borrow a pile of books for the holiday.
Onko tämä kaikki mitä haluat lainata?	Is this everything you want to borrow?
Kyllä, se on kaikki tällä kertaa.	Yes, that's all for this time.
