Toivottavasti bussi ei ole vielä mennyt.	I hope the bus hasn't left yet.
Oletko valmis lähtemään?	Are you ready to go?
Hyvää huomenta ja mukavaa päivää!	Good morning and have a nice day!
Rakastan hitaita aamuja viikonloppuisin.	I love slow mornings on the weekends.
Aamurutiinini auttaa minua heräämään kunnolla.	My morning routine helps me to wake up properly.
Kuuntelen radiota aamulla.	I listen to the radio in the morning.
Venytteleminen on hyvä tapa aloittaa päivä.	Stretching is a good way to start the day.
Kävelen koiran kanssa joka aamu.	I walk the dog every morning.
Mietin päivän tulevia tapaamisia.	I'm thinking about the day's upcoming meetings.
Join aamukahvini parvekkeella.	I drank my morning coffee on the balcony.
En ole aamuihminen.	I am not a morning person.
Herään yleensä ilman herätyskelloa.	I usually wake up without an alarm clock.
Lapset pitää herättää kouluun.	The children need to be woken up for school.
Heräsin ennen kuin kello soi.	I woke up before the alarm rang.
Olo on vähän tokkurainen.	I'm feeling a bit groggy.
Sängystä nouseminen tuntuu tänään raskaalta.	Getting out of bed feels heavy today.
Säädin herätyksen soimaan seitsemältä.	I set the alarm to go off at seven.
Nukahdin uudelleen hetkeksi.	I fell back asleep for a moment.
Avasin verhot päästääkseni päivänvalon sisään.	I opened the curtains to let the daylight in.
Petaan sänkyni huolellisesti joka aamu.	I make my bed carefully every morning.
Mikä päivä tänään olikaan?	What day was it today?
En muista uniani.	I don't remember my dreams.
On aika aloittaa tämä päivä.	It's time to start this day.
Käyn nopeasti kuumassa suihkussa.	I'm taking a quick hot shower.
Harjaan hiukseni ja laitan ne kiinni.	I'm brushing my hair and tying it up.
Valitsen, minkä mekon laitan päälleni.	I'm choosing which dress to wear.
Peilistä katsoo väsynyt ilme.	A tired look is looking back from the mirror.
Laitan piilolinssit.	I'm putting in my contact lenses.
Hammastahna on melkein lopussa.	The toothpaste is almost finished.
Kuivaan itseni isoon, pehmeään pyyhkeeseen.	I dry myself with a big, soft towel.
Laitan deodoranttia ja hajuvettä.	I put on deodorant and perfume.
Mitä ihmettä minä tänään laitan päälleni?	What on earth should I wear today?
Miten juot kahvisi?	How do you take your coffee?
Syön muroja ja jogurttia.	I'm eating cereal and yogurt.
Kahvin tuoksu täyttää keittiön.	The smell of coffee fills the kitchen.
Laitan kahviini tilkan maitoa.	I put a splash of milk in my coffee.
Voitelen paahtoleivän.	I'm buttering the toast.
Tiskaan eilisen illan astiat.	I'm washing last night's dishes.
Luen päivän uutiset tabletilta.	I read the day's news from my tablet.
Keitän pari kananmunaa.	I'm boiling a couple of eggs.
Jääkaapissa on onneksi vielä appelsiinimehua.	Luckily, there is still orange juice in the fridge.
En ehdi syödä aamiaista kotona tänään.	I don't have time to eat breakfast at home today.
Minun täytyy kiirehtiä, jotta en myöhästy kokouksesta.	I have to hurry so I'm not late for the meeting.
Tarkistan sähköpostit vielä kerran ennen lähtöä.	I'll check my emails one more time before leaving.
Lompakko, avaimet ja puhelin ovat laukussa.	Wallet, keys, and phone are in the bag.
Pakkaan lounaan reppuuni.	I'm packing my lunch in my backpack.
Ulkona on kolea aamu.	It's a chilly morning outside.
Lukitsinko varmasti oven?	Did I definitely lock the door?
Otan eväsrasian mukaan töihin.	I'm taking a lunch box to work.
Sammutan valot eteisestä.	I'm turning off the lights in the hallway.
Vien roskapussin mennessäni ulos.	I'll take the garbage bag out when I go.
Nähdään myöhemmin!	See you later!
Aamulla on niin hiljaista talossa.	It is so quiet in the house in the morning.
Teen aamutreenin olohuoneessa.	I do my morning workout in the living room.
On aika herättää muu perhe.	It's time to wake up the rest of the family.
Suunnittelen päivän tehtävät kahvikupin ääressä.	I plan the day's tasks over a cup of coffee.
On perjantaiaamu, vihdoinkin viikonloppu lähestyy.	It's Friday morning, the weekend is finally approaching.
Saan eniten aikaan aamupäivisin.	I get the most done in the mornings.
Aamukaste kimaltelee hämähäkinseitissä.	The morning dew glistens in the spiderweb.
On ihanaa, kun ei ole kiire mihinkään.	It's wonderful when there's no rush to go anywhere.
Käynnistän päivän lempeällä musiikilla.	I start the day with gentle music.
Aamurutiinini antaa päivälle rakenteen.	My morning routine gives structure to the day.
On pimeää, kun herään syksyllä.	It's dark when I wake up in the autumn.
Vedin verhot eteen eilen illalla.	I drew the curtains last night.
Ensimmäinen tekoni on juoda iso lasi vettä.	My first act is to drink a big glass of water.
Tekisi mieli vain kääriytyä takaisin peiton alle.	I just want to wrap myself back under the covers.
