Se on kauniisti kirjoitettu tarina rakkaudesta ja menetyksestä.	It's a beautifully written story about love and loss.
Voisin puhua tästä kirjasta tuntikausia.	I could talk about this book for hours.
Mikä luku sinulla on menossa?	What chapter are you on?
Olen melkein lopussa.	I'm almost at the end.
Loppuratkaisu oli todella tyydyttävä.	The ending was very satisfying.
Jäin kaipaamaan hahmoja, kun kirja loppui.	I missed the characters when the book ended.
Tämä kirja ansaitsee kaiken saamansa hehkutuksen.	This book deserves all the hype it's getting.
Se on moderni klassikko.	It's a modern classic.
En malta odottaa kirjailijan seuraavaa teosta.	I can't wait for the author's next work.
Tämä kirja on todellinen helmi.	This book is a real gem.
Löysin sen sattumalta selatessani kirjakauppaa.	I found it by chance while Browse the bookstore.
Se on inspiroiva tarina.	It's an inspiring story.
Tämä kirja jätti minuun pysyvän vaikutuksen.	This book left a lasting impression on me.
Aion ehdottomasti antaa tämän lahjaksi jollekin.	I'm definitely going to gift this to someone.
Se on täydellinen lahja intohimoiselle lukijalle.	It's a perfect gift for an avid reader.
