Tämä on todella ajatuksia herättävä.	This is really thought-provoking.
Elokuvan tempo on täydellinen.	The pacing of the movie is perfect.
En ole varma, pidänkö tästä vai en.	I'm not sure if I like this or not.
Tämä on paras näkemäni animaatioelokuva.	This is the best animated movie I've seen.
Katsoisinpa mieluummin dokumentin.	I would rather watch a documentary.
Tämä elokuva vaatii täyden keskittymisen.	This movie requires full attention.
Voitko selittää, mitä juuri tapahtui?	Can you explain what just happened?
Tämä on sydäntäsärkevä tarina.	This is a heartbreaking story.
Tuntuu, että olemme nähneet tämän jo.	It feels like we've already seen this.
Tämä elokuva on puhdasta viihdettä.	This movie is pure entertainment.
Mikä oli lempikohtauksesi?	What was your favorite scene?
Katsotaanko lopputekstit? Joskus niissä on yllätyksiä.	Should we watch the credits? Sometimes there are surprises in them.
Seuraava elokuva on sinun valintasi.	The next movie is your choice.
Oliko se siinä? Tuntui lyhyeltä.	Was that it? It felt short.
No niin, aloitetaan leffailta.	Alright, let's get the movie night started.
