Jääkaapissa on vielä eilistä smoothieta.	There's still some of yesterday's smoothie in the fridge.
Syön usein aamiaisen työpöydän ääressä.	I often eat breakfast at my desk.
Täytyy siivota nämä murut.	I need to clean up these crumbs.
Mihin laitan tyhjän maitopurkin?	Where do I put the empty milk carton?
Se kuuluu kartonkikeräykseen.	It goes in the cardboard recycling.
Täydellinen aamiainen tekee päivästä paremman.	A perfect breakfast makes the day better.
Mikä tuoksuu niin hyvältä?	What smells so good?
Se on kaneli, laitoin sitä puuroon.	It's cinnamon, I put it in the porridge.
Unohdin ostaa voita.	I forgot to buy butter.
Voimme käyttää margariinia sen sijaan.	We can use margarine instead.
Onko teillä hunajaa teen makeuttamiseen?	Do you have honey to sweeten the tea?
Pidän enemmän haudutetusta teestä kuin pussiteestä.	I prefer loose leaf tea to tea bags.
Tämä turkkilainen jogurtti on niin kermaista.	This Turkish yogurt is so creamy.
Voisitko hakea postin samalla?	Could you get the mail at the same time?
Aamiainen on katettu.	Breakfast is served.
Hyvää huomenta ja hyvää ruokahalua!	Good morning and enjoy your meal!
Tämä mehu on vastapuristettua.	This juice is freshly squeezed.
Pitäisikö meidän keittää toinen pannullinen kahvia?	Should we brew another pot of coffee?
En ole kovin nälkäinen tänä aamuna.	I'm not very hungry this morning.
Otan vain kupin teetä ja keksin.	I'll just have a cup of tea and a biscuit.
Proteiinipatukka on nopea aamiainen kiireessä.	A protein bar is a quick breakfast when in a hurry.
Lapsi haluaa kaakaota aamiaiseksi.	The child wants hot chocolate for breakfast.
Vatkaan kerman pannukakkuja varten.	I'll whip the cream for the pancakes.
Pitäisikö paistaa myös lettuja?	Should we make crêpes as well?
Tämä munakokkeli on täydellisen kuohkeaa.	This scrambled egg is perfectly fluffy.
Lisäsin siihen hieman ruohosipulia.	I added some chives to it.
Menen suihkuun ennen aamiaista.	I'll take a shower before breakfast.
Onko sinulla nälkä?	Are you hungry?
Kyllä, olen nälkäinen kuin susi.	Yes, I'm hungry as a wolf.
Aamupala antaa energiaa koko päiväksi.	Breakfast gives you energy for the whole day.
On mukava aloittaa päivä yhdessä syöden.	It's nice to start the day eating together.
Voisitko ojentaa sokerikon?	Could you pass the sugar bowl?
Tämä on paras aamiainen pitkään aikaan.	This is the best breakfast I've had in a long time.
Muista ottaa vitamiinisi.	Remember to take your vitamins.
Laitan aamiaistavarat takaisin paikoilleen.	I'll put the breakfast things back in their places.
Kiitos herkullisesta aamiaisesta!	Thank you for the delicious breakfast!
