Varmuuskopiointi alkaa automaattisesti, kun yhdistän ulkoisen kovalevyn.	The backup starts automatically when I connect the external hard drive.
Pilvipalvelun tilaus uusiutuu kuukausittain.	The cloud service subscription renews monthly.
Poistin vahingossa tärkeän tiedoston, onneksi se on pilvessä.	I accidentally deleted an important file, luckily it's in the cloud.
Synkronointi on keskeytetty, koska levytila on vähissä.	Syncing is paused because disk space is low.
Pääsen käsiksi tiedostoihini myös puhelimellani.	I can also access my files on my phone.
Varmuuskopioidaan koko järjestelmä vai ainoastaan tietyt kansiot?	Should we back up the entire system or only specific folders?
Tiedostojen palauttaminen varmuuskopiosta on helppoa.	Restoring files from a backup is easy.
Mitä eroa on pilvitallennuksella ja pilvivarmuuskopioinnilla?	What is the difference between cloud storage and cloud backup?
Tämä ohjelmisto tekee varmuuskopion automaattisesti taustalla.	This software automatically performs a backup in the background.
Varmuuskopiointi vie jonkin verran kaistanleveyttä.	Backing up consumes some bandwidth.
Haluaisin varmuuskopioida myös yhteystietoni ja kalenterini.	I would also like to back up my contacts and my calendar.
Pilvipalveluntarjoajalla oli eilen käyttökatkos.	The cloud service provider had an outage yesterday.
Kaikki tiedostoni ovat nyt turvallisesti tallennettu pilveen.	All my files are now safely stored in the cloud.
Valitsen, mitkä kansiot synkronoidaan tietokoneelleni.	I choose which folders are synchronized to my computer.
Latausnopeus on tänään todella hidas.	The upload speed is really slow today.
On tärkeää lukea palvelun käyttöehdot.	It's important to read the service's terms and conditions.
Siirrän vanhoja tiedostoja arkistoon pilvessä.	I am moving old files to an archive in the cloud.
Sain ilmoituksen, että uusi laite on kirjautunut tililleni.	I received a notification that a new device has logged into my account.
Paikallinen varmuuskopio on hyvä lisä pilvivarmuuskopiolle.	A local backup is a good addition to a cloud backup.
Tiedoston jakamislinkki vanhenee seitsemän päivän kuluttua.	The file sharing link will expire in seven days.
Voinko käyttää tätä palvelua offline-tilassa?	Can I use this service in offline mode?
Varmuuskopiointi on älykäs tapa suojautua kiristysohjelmilta.	Backing up is a smart way to protect against ransomware.
Tiedostojen lataaminen alkaa pian.	The file upload will begin shortly.
Tarkistan, että kaikki tiedostot on varmuuskopioitu onnistuneesti.	I am checking that all files have been backed up successfully.
Pilvitallennus säästää tietokoneeni kiintolevytilaa.	Cloud storage saves hard drive space on my computer.
Asetan salasanasuojauksen jaettuun linkkiin.	I am setting password protection for the shared link.
Tämä kansio on liian suuri synkronoitavaksi kerralla.	This folder is too large to be synchronized at once.
Varmuuskopiointiprosessi kuluttaa akkua.	The backup process consumes battery.
Päivitän tallennustilapakettini suuremmaksi.	I am upgrading my storage plan to a larger one.
Pilvipalvelu tarjoaa versionhallinnan dokumenteille.	The cloud service offers version control for documents.
Tiedostojen etsiminen pilvestä on nopeaa hakutoiminnolla.	Finding files in the cloud is fast with the search function.
Miten voin vapauttaa lisää tilaa pilvitililtäni?	How can I free up more space on my cloud account?
Tämä tiedostotyyppi ei ole tuettu esikatselussa.	This file type is not supported for preview.
Synkronointivirhe: tiedosto on käytössä toisessa ohjelmassa.	Synchronization error: the file is in use by another program.
Varmuuskopiointi on kesken, älä sammuta tietokonetta.	The backup is in progress, do not turn off the computer.
Jaan tämän esityksen työryhmän kanssa.	I am sharing this presentation with the project team.
Määrittelen automaattisen varmuuskopioinnin aikataulun.	I am configuring the schedule for automatic backups.
Tiedostojen siirtäminen pilveen voi kestää hetken.	Transferring the files to the cloud might take a moment.
On suositeltavaa noudattaa 3-2-1-varmuuskopiointisääntöä.	It is recommended to follow the 3-2-1 backup rule.
Tarkistan roskakorin, jos poistin tiedoston vahingossa.	I will check the trash bin in case I deleted the file by accident.
Tiedostojen eheyttä tarkistetaan latauksen jälkeen.	File integrity is checked after the upload.
Sain sähköpostiini ilmoituksen, kun jako onnistui.	I received an email notification when the share was successful.
Kaikki muutokset tallennetaan automaattisesti pilveen.	All changes are automatically saved to the cloud.
Yhdistetään palvelimeen tiedostojen synkronoimiseksi.	Connecting to the server to synchronize files.
Tämä palvelu mahdollistaa yhteistyön reaaliaikaisesti.	This service allows for real-time collaboration.
Voin peruuttaa jaon milloin tahansa.	I can revoke the share at any time.
Tiedostojen lataaminen mobiilidatalla voi olla kallista.	Uploading files over mobile data can be expensive.
Varmuuskopioidaan nyt uudet ja muuttuneet tiedostot.	Now backing up new and changed files.
Loin varmuuskopion ulkoiselle kiintolevylle ennen pilveen siirtoa.	I created a backup on an external hard drive before transferring to the cloud.
Tiedostonhallinta pilvessä on yhtä helppoa kuin työpöydällä.	File management in the cloud is as easy as on the desktop.
Kirjaudun ulos pilvipalvelusta yleisellä tietokoneella.	I am logging out of the cloud service on a public computer.
Varmuuskopiointihistoria näyttää kaikki aiemmat toimenpiteet.	The backup history shows all previous operations.
Tiedostot ovat käytettävissäsi missä ja milloin vain.	Your files are available to you wherever and whenever.
Kansion koko ylittää sallitun rajan.	The folder size exceeds the allowed limit.
Käyttäjätunnukseni on sähköpostiosoitteeni.	My username is my email address.
Tiedostojen palautus voi viedä aikaa niiden määrästä riippuen.	Restoring files can take time depending on their quantity.
Tämä on vain luku -oikeuksilla jaettu tiedosto.	This is a read-only shared file.
Varmuuskopion salaaminen suojaa yksityisyyttäsi.	Encrypting your backup protects your privacy.
Synkronointi on valmis. Kaikki tiedostot ovat ajan tasalla.	Synchronization is complete. All files are up to date.
Pilvipalvelun sovellus on asennettava tietokoneelle.	The cloud service application needs to be installed on the computer.
Tiedostot siirtyvät roskakoriin 30 päiväksi ennen lopullista poistoa.	Files are moved to the trash for 30 days before permanent deletion.
Lataan kuvat täydellä tarkkuudella.	I am uploading the photos in full resolution.
Voitko tarkistaa, näkyykö jaettu kansio sinulla?	Can you check if you can see the shared folder?
Varmuuskopiointi on paras vakuutus digitaaliselle elämällesi.	A backup is the best insurance for your digital life.
Päivitän sovelluksen uusimpaan versioon.	I am updating the application to the latest version.
Tiedoston lataus epäonnistui. Yritä uudelleen.	File download failed. Please try again.
Varmuuskopion luominen aloitetaan.	Creating the backup will now begin.
Tarvitsen järjestelmänvalvojan oikeudet tämän ohjelman asentamiseen.	I need administrator rights to install this program.
Pilvitallennus on ympäristöystävällisempi vaihtoehto kuin fyysiset levyt.	Cloud storage is a more environmentally friendly option than physical disks.
En voi muokata tätä tiedostoa, koska se on lukittu.	I cannot edit this file because it is locked.
Varmistus on valmis ja kaikki tiedot on turvattu.	The backup is complete and all data is secured.
Tiedoston jakaminen onnistui.	Sharing the file was successful.
Synkronoidaan muutokset pilveen.	Syncing changes to the cloud.
Tarkistetaan tiedostojen eheyttä.	Checking file integrity.
Voin selata tiedostojani verkkoselaimen kautta.	I can browse my files through a web browser.
Asetan muistutuksen viikoittaisesta varmuuskopioinnista.	I am setting a reminder for a weekly backup.
Tiedostojen siirtonopeus riippuu internetyhteydestäsi.	The file transfer speed depends on your internet connection.
Tämä pilvipalvelu tarjoaa ilmaisen perustilin.	This cloud service offers a free basic account.
Palvelu ilmoittaa, kun tallennustila on vähissä.	The service will notify you when storage space is low.
Varmuuskopiointi on investointi mielenrauhaan.	Backing up is an investment in peace of mind.
